#Tabulated potential
r,f(r)
0.7775,-2.389786146750339e-10
0.7785,-2.3863133691293115e-10
0.7795,-2.382842811954333e-10
0.7805,-2.379377805894478e-10
0.7815,-2.375923902064869e-10
0.7825,-2.372468888012236e-10
0.7835,-2.36902053529775e-10
0.7845,-2.365578843921412e-10
0.7855,-2.362143813883222e-10
0.7865,-2.3587121145141055e-10
0.7875,-2.355280415144989e-10
0.7885,-2.3518609282291436e-10
0.7895,-2.3484458822053966e-10
0.7905,-2.345035277073748e-10
0.7915,-2.3416313332802474e-10
0.7925,-2.3382307201558206e-10
0.7935,-2.3348367683695415e-10
0.7945,-2.3314483676983855e-10
0.7955,-2.3280666283653773e-10
0.7965,-2.3246893299244675e-10
0.7975,-2.321317582598681e-10
0.7985,-2.3179491659419682e-10
0.7995,-2.3145874106234032e-10
0.8005,-2.3112312064199614e-10
0.8015,-2.307882773777692e-10
0.8025,-2.3045343411354224e-10
0.8035,-2.3011959005003746e-10
0.8045,-2.29786301098045e-10
0.8055,-2.2945356725756483e-10
0.8065,-2.2912127750629452e-10
0.8075,-2.2878943184423406e-10
0.8085,-2.2845825231598837e-10
0.8095,-2.28127627899255e-10
0.8105,-2.2779755859403394e-10
0.8115,-2.2746815542262766e-10
0.8125,-2.271389742958263e-10
0.8135,-2.2681034828053726e-10
0.8145,-2.2648238839906298e-10
0.8155,-2.261553166960084e-10
0.8165,-2.258283560152563e-10
0.8175,-2.255022835129239e-10
0.8185,-2.2517654407749887e-10
0.8195,-2.248515817981911e-10
0.8205,-2.2452650849658085e-10
0.8215,-2.2420310052950754e-10
0.8225,-2.2387935949552684e-10
0.8235,-2.2355650663996585e-10
0.8245,-2.2323431991821963e-10
0.8255,-2.2291257728568326e-10
0.8265,-2.2259127874235674e-10
0.8275,-2.2227053531054253e-10
0.8285,-2.2195023596793817e-10
0.8295,-2.2163104684835844e-10
0.8305,-2.213118577287787e-10
0.8315,-2.209934457653162e-10
0.8325,-2.2067558891336603e-10
0.8335,-2.203581761506257e-10
0.8345,-2.2004120747709521e-10
0.8355,-2.1972534902658936e-10
0.8365,-2.1940971262068842e-10
0.8375,-2.1909452030399734e-10
0.8385,-2.1877988309881857e-10
0.8395,-2.1846602304975704e-10
0.8405,-2.1815271811220782e-10
0.8415,-2.1784019033077584e-10
0.8425,-2.175275515270414e-10
0.8435,-2.1721580090172665e-10
0.8445,-2.169049384548316e-10
0.8455,-2.165942980525415e-10
0.8465,-2.1628454582867107e-10
0.8475,-2.1597512667170804e-10
0.8485,-2.156660405816524e-10
0.8495,-2.1535750960310907e-10
0.8505,-2.1505019986989282e-10
0.8515,-2.1474289013667658e-10
0.8525,-2.144362465372751e-10
0.8535,-2.1413026907168842e-10
0.8545,-2.1382484671761404e-10
0.8555,-2.135202015196569e-10
0.8565,-2.1321555632169975e-10
0.8575,-2.1291202134676723e-10
0.8585,-2.1260859739413718e-10
0.8595,-2.1230572855301943e-10
0.8605,-2.1200385891262385e-10
0.8615,-2.1170243336143812e-10
0.8625,-2.1140145189946224e-10
0.8635,-2.111012475936036e-10
0.8645,-2.1080126533234989e-10
0.8655,-2.105020602272134e-10
0.8665,-2.1020357676704293e-10
0.8675,-2.0990520432917492e-10
0.8685,-2.0960766455857538e-10
0.8695,-2.0931117949984923e-10
0.8705,-2.0901463892997185e-10
0.8715,-2.0871876449390925e-10
0.8725,-2.0842355619166142e-10
0.8735,-2.081287364674722e-10
0.8745,-2.0783474941055147e-10
0.8755000000000001,-2.075408733759332e-10
0.8765000000000001,-2.0724832960894446e-10
0.8775000000000001,-2.0695578584195573e-10
0.8785000000000001,-2.0666418576453793e-10
0.8795000000000001,-2.0637308528748122e-10
0.8805000000000001,-2.0608237338848312e-10
0.8815000000000001,-2.0579243864560226e-10
0.8825000000000001,-2.0550261492502386e-10
0.8835000000000001,-2.052137348940164e-10
0.8845000000000001,-2.0492535446337001e-10
0.8855000000000001,-2.0463741812193348e-10
0.8865000000000001,-2.0435025893661418e-10
0.8875000000000001,-2.0406343281820227e-10
0.8885000000000001,-2.0377749487821006e-10
0.8895000000000001,-2.034921675608814e-10
0.8905000000000001,-2.0320706228815766e-10
0.8915000000000001,-2.0292256763809746e-10
0.8925000000000001,-2.0263890565530573e-10
0.8935000000000001,-2.0235602082863124e-10
0.8945000000000001,-2.020728584462006e-10
0.8955000000000001,-2.0179075077564335e-10
0.8965,-2.0150925372774964e-10
0.8975,-2.012284228136707e-10
0.8985,-2.0094792496649916e-10
0.8995,-2.0066803774199116e-10
0.9005,-2.003889276736004e-10
0.9015,-2.0011037271672194e-10
0.9025,-1.9983231736020457e-10
0.9035,-1.9955470609289705e-10
0.9045,-1.99277927492858e-10
0.9055,-1.990014264485751e-10
0.9065,-1.9872570256040945e-10
0.9075,-1.984503672503024e-10
0.9085,-1.9817592011861507e-10
0.9095,-1.9790186156498635e-10
0.9105,-1.9762819158941625e-10
0.9115,-1.9735540979226585e-10
0.9125,-1.9708268350626668e-10
0.9135,-1.9681140051019952e-10
0.9145,-1.965400064918299e-10
0.9155,-1.9626938962957752e-10
0.9165,-1.9599910583423252e-10
0.9175,-1.9572959919500477e-10
0.9185,-1.9546092522304548e-10
0.9195,-1.9519258431799358e-10
0.9205,-1.9492474301330276e-10
0.9215,-1.9465756784242672e-10
0.9225,-1.9439083676076052e-10
0.9235,-1.941247718129091e-10
0.9245,-1.9385920646541877e-10
0.9255,-1.9359436276289443e-10
0.9265,-1.9332990763842872e-10
0.9275,-1.9306600762547532e-10
0.9285,-1.9280305130209285e-10
0.9295,-1.9254020600101285e-10
0.9305,-1.922785264341087e-10
0.9315,-1.9201662482259962e-10
0.9325,-1.917557224118127e-10
0.9335,-1.9149526409023565e-10
0.9345,-1.912356939470783e-10
0.9355,-1.9097656789313078e-10
0.9365,-1.9071799695069558e-10
0.9375,-1.904599811197727e-10
0.9385,-1.9020235386690842e-10
0.9395,-1.8994522621440524e-10
0.9405,-1.8968882020686806e-10
0.9415,-1.8943302482199442e-10
0.9425,-1.8917806210438926e-10
0.9435,-1.889230993867841e-10
0.9445,-1.886689693364474e-10
0.9455,-1.884155609310767e-10
0.9465,-1.8816259661491586e-10
0.9475,-1.8791002087681363e-10
0.9485,-1.876583333171311e-10
0.9495,-1.8740725638011213e-10
0.9505,-1.8715656802115177e-10
0.9515,-1.8690649028485495e-10
0.9525,-1.8665702317122168e-10
0.9535,-1.8640800014679826e-10
0.9545,-1.8615942121158469e-10
0.9555,-1.8591156392133712e-10
0.9565,-1.856641507202994e-10
0.9575,-1.8541723711962277e-10
0.9585,-1.8517143374197076e-10
0.9595,-1.8492579689777244e-10
0.9605,-1.846806596539352e-10
0.9615,-1.8443635507736644e-10
0.9625,-1.8419266112346122e-10
0.9635,-1.8394907819185846e-10
0.9645,-1.8370643894982663e-10
0.9655,-1.8346402175239973e-10
0.9665,-1.832224372222413e-10
0.9675,-1.829817963816538e-10
0.9685,-1.8274126656336875e-10
0.9695,-1.8250095878968864e-10
0.9705,-1.822618722613356e-10
0.9715,-1.8202295226643628e-10
0.9725,-1.817844763607468e-10
0.9735,-1.8154699965577947e-10
0.9745,-1.813101335734757e-10
0.9755,-1.810732119800207e-10
0.9765,-1.8083728958728784e-10
0.9775,-1.8060164475031115e-10
0.9785,-1.8036699911405663e-10
0.9795,-1.8013263103355825e-10
0.9805,-1.7989876255342097e-10
0.9815,-1.7966589327400584e-10
0.9825,-1.7943291297228825e-10
0.9835,-1.7920098738244405e-10
0.9845,-1.7896933934835602e-10
0.9855,-1.7873846847038521e-10
0.9865,-1.7850831923738042e-10
0.9875,-1.7827817000437562e-10
0.9885,-1.7804918650554669e-10
0.9895,-1.7782003647326405e-10
0.9905,-1.7759216319745974e-10
0.9915,-1.773644009439579e-10
0.9925,-1.7713741584657328e-10
0.9935,-1.7691093034954974e-10
0.9945,-1.766849444528873e-10
0.9955,-1.7645962469003962e-10
0.9965,-1.7623469350525056e-10
0.9975,-1.7601042845427628e-10
0.9985,-1.7578660749251185e-10
0.9995,-1.7556356368686465e-10
1.0005,-1.7534090845927608e-10
1.0015,-1.7511886385435105e-10
1.0025,-1.748974853832408e-10
1.0035,-1.7467660651249162e-10
1.0045,-1.7445572764174244e-10
1.0055,-1.7423618103862282e-10
1.0065,-1.740170230135618e-10
1.0075,-1.737981980554082e-10
1.0085,-1.7358009474222058e-10
1.0095,-1.7336232449594036e-10
1.0105,-1.7314510936117244e-10
1.0115,-1.7292839382676561e-10
1.0125,-1.7271273300423218e-10
1.0135,-1.7249712769284997e-10
1.0145,-1.7228241055988747e-10
1.0155,-1.7206819302728604e-10
1.0165,-1.7185425305044078e-10
1.0175,-1.7164109022971274e-10
1.0185,-1.7142820496474087e-10
1.0195,-1.712162078781887e-10
1.0205,-1.7100448834739268e-10
1.0215,-1.7079332392810898e-10
1.0225,-1.705829366649425e-10
1.0235,-1.7037293797983466e-10
1.0245,-1.701632723616342e-10
1.0255,-1.6995471696645836e-10
1.0265,-1.6974655014934115e-10
1.0275,-1.695383278210727e-10
1.0285,-1.693312712269801e-10
1.0295,-1.6912465872209737e-10
1.0305,-1.6891815723951709e-10
1.0315,-1.6871282149111266e-10
1.0325,-1.6850765227616193e-10
1.0335,-1.6830309368387475e-10
1.0345,-1.680993122477048e-10
1.0355,-1.6789547530038362e-10
1.0365,-1.6769258204263338e-10
1.0375,-1.674906879856053e-10
1.0385,-1.672886273951235e-10
1.0395,-1.6708717742730528e-10
1.0405,-1.668865601267555e-10
1.0415,-1.6668633140426437e-10
1.0425,-1.6648654677098307e-10
1.0435,-1.6628720622691162e-10
1.0445,-1.6608892039471357e-10
1.0455,-1.6589052354021305e-10
1.0465,-1.65692959352981e-10
1.0475,-1.654960057884125e-10
1.0485,-1.6529960733535631e-10
1.0495,-1.651035419492075e-10
1.0505,-1.6490814269687348e-10
1.0515,-1.6471324304490054e-10
1.0525,-1.645190650378936e-10
1.0535,-1.6432527560894528e-10
1.0545,-1.6413165271345065e-10
1.0555,-1.6393930657443434e-10
1.0565,-1.6374684941311557e-10
1.0575,-1.6355516940791404e-10
1.0585,-1.6336404451422482e-10
1.0595,-1.6317325268744298e-10
1.0605,-1.6298340455023208e-10
1.0615,-1.6279344539071872e-10
1.0625,-1.6260459645422998e-10
1.0635000000000001,-1.6241569200659e-10
1.0645,-1.6222767573736974e-10
1.0655000000000001,-1.6204065866887163e-10
1.0665,-1.6185369711152475e-10
1.0675000000000001,-1.6166706862108526e-10
1.0685,-1.6148110626446055e-10
1.0695000000000001,-1.6129586555280184e-10
1.0705,-1.6111079137459683e-10
1.0715000000000001,-1.6092666088596275e-10
1.0725,-1.6074286346423605e-10
1.0735000000000001,-1.6055978768747536e-10
1.0745,-1.6037682293301714e-10
1.0755000000000001,-1.6019457982352492e-10
1.0765,-1.6001300284784747e-10
1.0775000000000001,-1.5983148138332126e-10
1.0785,-1.5965084809721475e-10
1.0795000000000001,-1.5947076992262055e-10
1.0805,-1.592911358372362e-10
1.0815000000000001,-1.591119458410617e-10
1.0825,-1.5893319993409705e-10
1.0835000000000001,-1.5875539771670333e-10
1.0845,-1.5857731794355345e-10
1.0855000000000001,-1.5840057043803313e-10
1.0865,-1.5822376742136157e-10
1.0875000000000001,-1.5804779707195848e-10
1.0885,-1.5787232632291648e-10
1.0895,-1.576972441519331e-10
1.0905,-1.5752266158131079e-10
1.0915,-1.5734857861104956e-10
1.0925,-1.571751617746031e-10
1.0935,-1.570021890273665e-10
1.0945,-1.5682977139164223e-10
1.0955,-1.5665785335627902e-10
1.0965,-1.564864349212769e-10
1.0975,-1.5631546057548462e-10
1.0985,-1.561450968523559e-10
1.0995,-1.5597495517383209e-10
1.1005,-1.5580542411797182e-10
1.1015,-1.556366702182288e-10
1.1025,-1.554681383630907e-10
1.1035,-1.5530010610831368e-10
1.1045,-1.5513296203195637e-10
1.1055,-1.5496620653365767e-10
1.1065,-1.5479961756881266e-10
1.1075,-1.546336392266312e-10
1.1085,-1.5446816048481082e-10
1.1095,-1.543031258322003e-10
1.1105,-1.5413897935800946e-10
1.1115,-1.5397516595072602e-10
1.1125,-1.5381179663265243e-10
1.1135,-1.536488714037887e-10
1.1145,-1.5348644577528603e-10
1.1155,-1.5332457525829568e-10
1.1165,-1.531629822970615e-10
1.1175,-1.5300222200309577e-10
1.1185,-1.5284162824258374e-10
1.1195,-1.5268186714934018e-10
1.1205,-1.5252205054494539e-10
1.1215,-1.5236351069702891e-10
1.1225,-1.5220485982680998e-10
1.1235,-1.5204715264616198e-10
1.1245,-1.5188916790975782e-10
1.1255,-1.517325154409832e-10
1.1265,-1.5157608501681352e-10
1.1275,-1.514197656149463e-10
1.1285,-1.5126450092495247e-10
1.1295,-1.5110945827956357e-10
1.1305,-1.5095497074568698e-10
1.1315,-1.50800871789869e-10
1.1325,-1.5064716141210965e-10
1.1335,-1.5049433921277e-10
1.1345,-1.5034193334706458e-10
1.1355,-1.501895829925104e-10
1.1365,-1.5003798203849783e-10
1.1375,-1.4988665864024142e-10
1.1385,-1.4973616790925348e-10
1.1395,-1.4958581595614362e-10
1.1405,-1.4943613013684853e-10
1.1415,-1.492872492292463e-10
1.1425,-1.491382572993416e-10
1.1435,-1.4899018130343222e-10
1.1445,-1.4884249388558146e-10
1.1455,-1.4869494524560878e-10
1.1465,-1.4854839580635826e-10
1.1475,-1.4840201290056143e-10
1.1485,-1.482561573507013e-10
1.1495,-1.4811085691235348e-10
1.1505,-1.4796555647400567e-10
1.1515,-1.478214217698337e-10
1.1525,-1.4767714828778367e-10
1.1535,-1.475337074730021e-10
1.1545,-1.4739101605876215e-10
1.1555,-1.4724826913337097e-10
1.1565,-1.4710635487524826e-10
1.1575,-1.4696480143960855e-10
1.1585,-1.468236920931787e-10
1.1595,-1.4668277703577814e-10
1.1605,-1.465423893343143e-10
1.1615,-1.464028343001189e-10
1.1625,-1.4626344579937722e-10
1.1635,-1.4612494547705523e-10
1.1645,-1.459861675989771e-10
1.1655,-1.4584877749967973e-10
1.1665,-1.457110820890506e-10
1.1675,-1.455741915901143e-10
1.1685,-1.4543788395826596e-10
1.1695,-1.4530182612659814e-10
1.1705,-1.4516621238414018e-10
1.1715,-1.450310982420433e-10
1.1725,-1.4489653921145873e-10
1.1735,-1.44762424270084e-10
1.1745,-1.446286979067679e-10
1.1755,-1.444954711438129e-10
1.1765,-1.443626329589165e-10
1.1775,-1.4423007232977625e-10
1.1785,-1.4409828885675324e-10
1.1795,-1.4396667191718393e-10
1.1805,-1.4383585988930747e-10
1.1815,-1.4370540868391402e-10
1.1825,-1.4357526278985233e-10
1.1835,-1.434453666959712e-10
1.1845,-1.4331658082511467e-10
1.1855,-1.4318785046540938e-10
1.1865,-1.4305934215030902e-10
1.1875,-1.429316109913259e-10
1.1885000000000001,-1.428041018769477e-10
1.1895,-1.4267720338523304e-10
1.1905000000000001,-1.425510265384844e-10
1.1915,-1.4242451662482836e-10
1.1925000000000001,-1.4229908917862133e-10
1.1935,-1.4217388377701923e-10
1.1945000000000001,-1.4204940002038313e-10
1.1955,-1.4192497177489827e-10
1.1965000000000001,-1.418012374188038e-10
1.1975,-1.4167778061846548e-10
1.1985000000000001,-1.4155482341848824e-10
1.1995,-1.4143242133002332e-10
1.2005000000000001,-1.41310407819617e-10
1.2015,-1.4118894942072302e-10
1.2025000000000001,-1.4106749102182903e-10
1.2035,-1.4094653222329612e-10
1.2045000000000001,-1.4082637833645606e-10
1.2055,-1.4070677956112831e-10
1.2065000000000001,-1.4058726405252742e-10
1.2075,-1.4046835916659006e-10
1.2085000000000001,-1.4034967632525763e-10
1.2095,-1.4023160410658875e-10
1.2105000000000001,-1.4011408699943217e-10
1.2115,-1.3999668091457806e-10
1.2125000000000001,-1.3987960789663134e-10
1.2135,-1.397632010124994e-10
1.2145000000000001,-1.3964757128448468e-10
1.2155,-1.395318305341675e-10
1.2165,-1.3941686693996758e-10
1.2175,-1.3930223641267503e-10
1.2185,-1.391881609968948e-10
1.2195,-1.390738080253584e-10
1.2205,-1.389606762991491e-10
1.2215,-1.3884765559524226e-10
1.2225,-1.3873502346939404e-10
1.2235,-1.386230574773606e-10
1.2245,-1.3851139679665891e-10
1.2255,-1.3840012469401586e-10
1.2265,-1.382892134138558e-10
1.2275,-1.3817871846732999e-10
1.2285,-1.3806852883213594e-10
1.2295,-1.3795911635305913e-10
1.2305,-1.3784978714070917e-10
1.2315,-1.3774112406217398e-10
1.2325,-1.376326275170925e-10
1.2335,-1.375246583279477e-10
1.2345,-1.3741718873916398e-10
1.2355,-1.3731002446171203e-10
1.2365,-1.3720347080692363e-10
1.2375,-1.3709708368558893e-10
1.2385,-1.3699130718691777e-10
1.2395,-1.3688591926630522e-10
1.2405,-1.3678069787914637e-10
1.2415,-1.3667603160349984e-10
1.2425,-1.3657186492821438e-10
1.2435,-1.3646814234213878e-10
1.2445,-1.3636458628951686e-10
1.2455,-1.3626169637070973e-10
1.2465,-1.3615905625208313e-10
1.2475,-1.3605644388903215e-10
1.2485,-1.3595505277130826e-10
1.2495,-1.3585382818703806e-10
1.2505,-1.3575274238064594e-10
1.2515,-1.356519618855856e-10
1.2525,-1.3555187527991563e-10
1.2535,-1.3545195520769937e-10
1.2545,-1.3535295106947842e-10
1.2555,-1.3525372488665255e-10
1.2565,-1.3515510932649022e-10
1.2575,-1.3505713214456705e-10
1.2585,-1.349591827182195e-10
1.2595,-1.3486148309205248e-10
1.2605,-1.3476486593333448e-10
1.2615,-1.3466838755249455e-10
1.2625,-1.3457193692723024e-10
1.2635,-1.3447590263560016e-10
1.2645,-1.3438067325566294e-10
1.2655,-1.3428555489802818e-10
1.2665,-1.3419099165190573e-10
1.2675,-1.340967892282663e-10
1.2685,-1.3400283660480738e-10
1.2695,-1.3390938358170956e-10
1.2705,-1.3381618035879228e-10
1.2715,-1.337235322473873e-10
1.2725,-1.3363141149191904e-10
1.2735,-1.335391519585727e-10
1.2745,-1.334475585590411e-10
1.2755,-1.3335635373756816e-10
1.2765,-1.3326589831663682e-10
1.2775,-1.3317535962897864e-10
1.2785,-1.330852650305303e-10
1.2795,-1.3299578105474552e-10
1.2805,-1.3290629707896073e-10
1.2815,-1.3281767352602003e-10
1.2825,-1.3272913323980617e-10
1.2835,-1.326407317314704e-10
1.2845,-1.325529963569494e-10
1.2855,-1.3246589936066755e-10
1.2865,-1.3237891338668817e-10
1.2875,-1.3229237150191864e-10
1.2885,-1.3220594063945157e-10
1.2895,-1.3212006488849681e-10
1.2905,-1.320346332267519e-10
1.2915,-1.3194950687633877e-10
1.2925,-1.3186446379265249e-10
1.2935,-1.3178055868756644e-10
1.2945,-1.3169645929345108e-10
1.2955,-1.3161280398854558e-10
1.2965,-1.3152964828400115e-10
1.2975,-1.3144657584618358e-10
1.2985,-1.313640307643027e-10
1.2995,-1.3128148568242182e-10
1.3005,-1.3119999531241433e-10
1.3015,-1.3111842167568e-10
1.3025,-1.3103737539488236e-10
1.3035,-1.3095671769214334e-10
1.3045,-1.3087633754516048e-10
1.3055,-1.3079642924296309e-10
1.3065,-1.307165486963413e-10
1.3075,-1.3063719550565622e-10
1.3085,-1.3055842518205907e-10
1.3095,-1.3047993241421807e-10
1.3105,-1.30401661690982e-10
1.3115,-1.3032358525677523e-10
1.3125,-1.3024631373426132e-10
1.3135000000000001,-1.301688479227181e-10
1.3145,-1.300922980451702e-10
1.3155000000000001,-1.3001552612301737e-10
1.3165,-1.2993953135698177e-10
1.3175000000000001,-1.2986400843573165e-10
1.3185,-1.2978831898102783e-10
1.3195000000000001,-1.2971360097147056e-10
1.3205,-1.296387164284596e-10
1.3215000000000001,-1.2956424821908286e-10
1.3225,-1.2949014083218913e-10
1.3235000000000001,-1.2941647753450525e-10
1.3245,-1.2934334159275807e-10
1.3255000000000001,-1.292703999400402e-10
1.3265,-1.2919754155404917e-10
1.3275000000000001,-1.2912543256859976e-10
1.3285,-1.290537676723602e-10
1.3295000000000001,-1.2898185297594011e-10
1.3305,-1.2891068768006164e-10
1.3315000000000001,-1.288395778953344e-10
1.3325,-1.287688844442414e-10
1.3335000000000001,-1.2869888488253878e-10
1.3345,-1.2862899634313862e-10
1.3355000000000001,-1.2855924658161655e-10
1.3365,-1.2849019070948486e-10
1.3375000000000001,-1.284213568819581e-10
1.3385,-1.2835249529885573e-10
1.3395000000000001,-1.282844386274462e-10
1.3405,-1.2821654848949038e-10
1.3415000000000001,-1.2814904692959317e-10
1.3425,-1.2808157312527158e-10
1.3435000000000001,-1.28014820965916e-10
1.3445,-1.2794804105098478e-10
1.3455,-1.2788192726986836e-10
1.3465,-1.2781620206681055e-10
1.3475,-1.277503935970259e-10
1.3485,-1.2768500146087547e-10
1.3495,-1.2762008116951051e-10
1.3505,-1.275557715008091e-10
1.3515,-1.2749140632095646e-10
1.3525,-1.2742731869685997e-10
1.3535,-1.273634531173684e-10
1.3545,-1.2730025367169162e-10
1.3555,-1.272377203598296e-10
1.3565,-1.2717463193645528e-10
1.3575,-1.2711240393592504e-10
1.3585,-1.2705048124672658e-10
1.3595,-1.2698866957983057e-10
1.3605,-1.2692713546869072e-10
1.3615,-1.268659899356095e-10
1.3625,-1.2680517746943565e-10
1.3635,-1.2674464255901796e-10
1.3645,-1.2668441295993205e-10
1.3655,-1.2662493276138775e-10
1.3665,-1.2656539705169223e-10
1.3675,-1.265060278754504e-10
1.3685,-1.264470472772672e-10
1.3695,-1.2638851076829383e-10
1.3705,-1.263303905929547e-10
1.3715,-1.2627235368434242e-10
1.3725,-1.2621470535378876e-10
1.3735,-1.2615719580111318e-10
1.3745,-1.261000748264962e-10
1.3755,-1.2604353671896718e-10
1.3765,-1.259869153447113e-10
1.3775,-1.2593073805966526e-10
1.3785,-1.2587481057479977e-10
1.3795,-1.2581921615684166e-10
1.3805,-1.2576401031694218e-10
1.3815,-1.2570891549934515e-10
1.3825,-1.2565451457113852e-10
1.3835,-1.2560016915408312e-10
1.3845,-1.2554621231508634e-10
1.3855,-1.2549242200954325e-10
1.3865,-1.254390480376344e-10
1.3875,-1.2538584059917923e-10
1.3885,-1.2533291071648023e-10
1.3895,-1.2528039716741546e-10
1.3905,-1.2522829995198492e-10
1.3915,-1.2517609171425192e-10
1.3925,-1.251241887878507e-10
1.3935,-1.2507284097296179e-10
1.3945,-1.250217152026778e-10
1.3955,-1.2497086698814996e-10
1.3965,-1.2492021306265144e-10
1.3975,-1.2487008649308962e-10
1.3985,-1.2482004319025464e-10
1.3995,-1.2477047173220512e-10
1.4005,-1.2472117782991177e-10
1.4015,-1.2467199494992087e-10
1.4025,-1.2462333942586667e-10
1.4035,-1.2457462839066125e-10
